X,Y,Distance,LogDist,Azimuth,RSRP
390,460,118.046999107196,2.07205495128132,-160.0168934781,17.4080340477169
680,510,181.277563773199,2.25834405598487,3.17983011986423,23.6396693269787
860,920,554.172667437573,2.74364510196991,49.3987053549955,-7.93912687369391
860,80,554.172667437573,2.74364510196991,-49.3987053549955,-13.208663554378
410,930,440.317652729776,2.643766097064,101.821488340607,3.46931846924269
100,530,402.123422402632,2.60435937010356,175.710846671181,26.3577238001051
910,570,416.932686861708,2.62006594445994,9.6887865603668,3.63724337332362
770,1000,569.242905807015,2.75529762692343,61.6309537067214,-7.64717937165095
110,590,401.24992192379,2.60341496090683,167.005383208083,18.5454642680913
850,590,362.386219991853,2.55917167494495,14.420773127511,6.3505959282821
800,850,461.977222864644,2.6646205638071,49.3987053549955,8.22585810579002
480,210,291.688837074973,2.46491980900001,-93.9451862290376,10.5291393649769
